stop_id,stop_name,stop_lat,stop_lon,zone_id
prg:oaz:122,"Junta de Freguesia - Loureiro",40.8073551729262,-8.530210122249853,anda:OAZ7
prg:oaz:123,"Santa Luzia",40.874431545326125,-8.51333867281449,anda:OAZ2
prg:oaz:124,"Cabine",40.88176833137232,-8.473336921138223,anda:OAZ3
prg:oaz:125,"Alto de Bustelo",40.86593588780672,-8.455983012716791,anda:OAZ3
prg:oaz:126,"Junta de Freguesia - Travanca",40.80965672097218,-8.477151536519711,anda:OAZ6
prg:oaz:127,"Cidacos",40.84040224703334,-8.468744610154898,anda:OAZ1
prg:oaz:128,"Faria",40.87681124657273,-8.488458553679381,anda:OAZ3
prg:oaz:129,"Faria de Cima 1",40.879558843774674,-8.491149653867193,anda:OAZ3
prg:oaz:13,"Paredes",40.8196842832467,-8.433073314820751,anda:OAZ4
prg:oaz:130,"Alto da Fábrica 2",40.852331503211914,-8.476992953346308,anda:OAZ3
prg:oaz:131,"Margonça 2",40.87072782488672,-8.485360769770217,anda:OAZ3
prg:oaz:132,"Faria de Cima 2",40.876374740515686,-8.491470369201501,anda:OAZ3
prg:oaz:133,"Gândara",40.88389979404379,-8.465964097696846,anda:OAZ3
prg:oaz:134,"Vinhateiro",40.88235412176608,-8.446989667546081,anda:OAZ3
prg:oaz:135,"Casal Novo",40.88539407727737,-8.509134969745807,anda:OAZ2
prg:oaz:136,"Pinheiro da Bemposta 4",40.78755886258169,-8.481473259751693,anda:OAZ6
prg:oaz:137,"Casal Novo",40.8853612746423,-8.509225551801688,anda:OAZ2
prg:oaz:138,"Serrinha",40.83210237770315,-8.433526910017925,anda:OAZ4
prg:oaz:139,"Clavel",40.80553261375623,-8.476697838127576,anda:OAZ6
prg:oaz:14,"Macieira de Sarnes (Escola)",40.90284409583761,-8.467275459629167,anda:OAZ3
prg:oaz:140,"Centro de Saúde",40.87668477793239,-8.505093610848581,anda:OAZ2
prg:oaz:141,"Palmaz 2",40.7923376687943,-8.463234666814914,anda:OAZ6
prg:oaz:142,"Nespereira de Baixo 2",40.795062471884904,-8.45188955790556,anda:OAZ5
prg:oaz:143,"Marcadas",40.87948021167858,-8.473459030996494,anda:OAZ3
prg:oaz:144,"Estação",40.8677107593732,-8.494587941647264,anda:OAZ3
prg:oaz:145,"Cavadas (Rua das Mangas)",40.861955533015774,-8.486001035169588,anda:OAZ3
prg:oaz:146,"Gândara",40.88393524637789,-8.465882491143258,anda:OAZ3
prg:oaz:147,"Laminhas",40.86856369139852,-8.47174196541164,anda:OAZ3
prg:oaz:148,"Junta de Freguesia - Cesar",40.917443824209755,-8.43811129068813,anda:OAZ8
prg:oaz:149,"Vide",40.84338687424469,-8.52227278885342,anda:OAZ2
prg:oaz:15,"Rebordões 2",40.86138795582453,-8.508258938265376,anda:OAZ2
prg:oaz:150,"Largo da Cruz (Ul)",40.81806939360245,-8.494884079871747,anda:OAZ1
prg:oaz:151,"Outeiro",40.876597912499,-8.442021621068887,anda:OAZ3
prg:oaz:152,"Farmácia",40.88534954846819,-8.455818215127843,anda:OAZ3
prg:oaz:153,"O. Azemeis (Est.)",40.83954318171562,-8.481353048916619,anda:OAZ1
prg:oaz:154,"Vila Cova 2",40.852235048113506,-8.493642251128117,anda:OAZ3
prg:oaz:155,"Rio de Ossos 2",40.86910373618631,-8.522576336018572,anda:OAZ2
prg:oaz:156,"Vila Chã (Brandão)",40.870978559445476,-8.471480719152833,anda:OAZ3
prg:oaz:157,"Selores",40.81755546585343,-8.428348133158812,anda:OAZ4
prg:oaz:158,"Srª da Ribeira",40.90440497402198,-8.425972352729179,anda:OAZ8
prg:oaz:159,"Nespereira de Baixo 3",40.79309340329748,-8.451972440635444,anda:OAZ5
prg:oaz:16,"Clavel",40.80543090023846,-8.476865121176514,anda:OAZ6
prg:oaz:160,"Largo da Feira (Praça de Táxis)",40.91249048175712,-8.432097181621256,anda:OAZ8
prg:oaz:161,"Faria de Cima 2",40.876366106475864,-8.491611853715757,anda:OAZ3
prg:oaz:162,"Teamonde (2)",40.87314678081641,-8.404409463137382,anda:OAZ8
prg:oaz:163,"Rio de Ossos 2",40.869160758906325,-8.522649741082668,anda:OAZ2
prg:oaz:164,"Passos",40.90837481024236,-8.41999141559881,anda:OAZ8
prg:oaz:165,"Fajões (Zona Industrial)",40.9004204647167,-8.437581391184303,anda:OAZ8
prg:oaz:166,"Largo do Xará",40.88565305334744,-8.471267249312195,anda:OAZ3
prg:oaz:167,"Escola Bustelo",40.86601996585256,-8.459098163678796,anda:OAZ3
prg:oaz:168,"Escola Bustelo",40.86600641288789,-8.459369135157297,anda:OAZ3
prg:oaz:169,"Fundo do Lugar",40.866644496137795,-8.470265723276224,anda:OAZ3
prg:oaz:17,"Lugar das Marinhas",40.89145423851943,-8.467892264040094,anda:OAZ3
prg:oaz:170,"Fundo do Lugar",40.866616126533664,-8.470359642857074,anda:OAZ3
prg:oaz:171,"Arrifaninha",40.87351447348283,-8.415062126665017,anda:OAZ8
prg:oaz:172,"EB1 Carregosa",40.88163764362374,-8.417621105645106,anda:OAZ8
prg:oaz:173,"Mergulhão",40.9047864518523,-8.437230878193988,anda:OAZ8
prg:oaz:174,"Largo do Roberto",40.85357872362859,-8.533796770639642,anda:OAZ2
prg:oaz:175,"Vacaria",40.900910594585966,-8.390130183405438,anda:OAZ8
prg:oaz:176,"Rua Nova",40.879263838264755,-8.457006596953697,anda:OAZ3
prg:oaz:177,"Vidigueira 2",40.80324464158492,-8.51862446747665,anda:OAZ7
prg:oaz:178,"Salgueiros 3",40.836829212840264,-8.429455293488806,anda:OAZ4
prg:oaz:179,"Srª da Graça",40.91423132972341,-8.434603234338049,anda:OAZ8
prg:oaz:18,"Candais",40.83689753846896,-8.538737895821193,anda:OAZ2
prg:oaz:180,"Candais",40.83686929172463,-8.538832219198952,anda:OAZ2
prg:oaz:181,"Picoto",40.87843494792342,-8.505361913962378,anda:OAZ2
prg:oaz:182,"Serração 1",40.84191461126016,-8.528224371686633,anda:OAZ2
prg:oaz:183,"Mirões",40.90763779896328,-8.437064481206264,anda:OAZ8
prg:oaz:184,"Segurança Social (OAZ)",40.8365386806615,-8.479207805156149,anda:OAZ1
prg:oaz:185,"Segurança Social (OAZ)",40.83643087412859,-8.479063782766275,anda:OAZ1
prg:oaz:186,"Vila Cova",40.85310409577897,-8.495771082879074,anda:OAZ2
prg:oaz:187,"Torre de Vila Cova",40.8492796057665,-8.500598607030444,anda:OAZ2
prg:oaz:188,"R. José Moreira Dias",40.84539152094157,-8.477468763597908,anda:OAZ1
prg:oaz:189,"Rainha (OAZ)",40.83770770602472,-8.47974316237106,anda:OAZ1
prg:oaz:19,"Areal",40.91773300959836,-8.420169572635961,anda:OAZ8
prg:oaz:190,"Picoto",40.91704497942969,-8.43559142866703,anda:OAZ8
prg:oaz:191,"Nespereira de Baixo 1",40.792981162209315,-8.452338158457492,anda:OAZ5
prg:oaz:192,"Vermoim 3",40.841191072802715,-8.438844987324051,anda:OAZ4
prg:oaz:193,"S. Tiago Riba-Ul",40.85578538721115,-8.487246539168538,anda:OAZ3
prg:oaz:194,"Junta de Freguesia - Loureiro",40.80740505083155,-8.53010814405001,anda:OAZ7
prg:oaz:195,"Largo de Sto António (OAZ)",40.841360852594725,-8.475139419868412,anda:OAZ1
prg:oaz:196,"Escola Primária Selores",40.817797308485915,-8.429973781659209,anda:OAZ4
prg:oaz:197,"Rua S. Tiago 1",40.84911374448735,-8.489833190323319,anda:OAZ3
prg:oaz:198,"Montemeão",40.86216765709304,-8.490282176377068,anda:OAZ3
prg:oaz:199,"Silvares (Macinhata)",40.825465208543,-8.482611592401572,anda:OAZ1
prg:oaz:2,"Pinheiro da Bemposta 7",40.79803894102053,-8.48120707212801,anda:OAZ6
prg:oaz:20,"Areal",40.91773355018104,-8.420277955969652,anda:OAZ8
prg:oaz:200,"Centro de Saúde",40.876520132205556,-8.504965749920311,anda:OAZ2
prg:oaz:201,"Cruz",40.873304435227915,-8.447179508159378,anda:OAZ3
prg:oaz:202,"Ferreiros 2",40.80891755553619,-8.459294387001716,anda:OAZ5
prg:oaz:203,"Outeiro",40.87670548473043,-8.442114453789703,anda:OAZ3
prg:oaz:204,"Largo de Adães",40.81734106624772,-8.506615596445164,anda:OAZ7
prg:oaz:205,"Alto do Adão",40.84327143888884,-8.509275823278667,anda:OAZ2
prg:oaz:206,"Igreja (S.M. Gândara)",40.8563648455054,-8.533831449389547,anda:OAZ2
prg:oaz:207,"Cruzeiro",40.784598042452224,-8.485298149390866,anda:OAZ6
prg:oaz:208,"Largo de Adães",40.81742485484957,-8.506324009722949,anda:OAZ7
prg:oaz:209,"Bairro de Lações",40.85448028926567,-8.465560199800178,anda:OAZ3
prg:oaz:21,"Cavadas",40.91672934665593,-8.414872804433651,anda:OAZ8
prg:oaz:210,"Feital",40.80335282769428,-8.539833827992632,anda:OAZ7
prg:oaz:211,"Alto do Monte",40.81843679115646,-8.460576819991362,anda:OAZ5
prg:oaz:212,"Arrôta",40.79220142279888,-8.545512153603587,anda:OAZ7
prg:oaz:213,"Figueiredo",40.845562263800424,-8.490579221800505,anda:OAZ1
prg:oaz:214,"Palmaz",40.79601164113802,-8.461884827063587,anda:OAZ5
prg:oaz:215,"Figueiredo",40.845429616124385,-8.490668392226853,anda:OAZ1
prg:oaz:216,"Vidigueira 2",40.80326649135691,-8.51868799369626,anda:OAZ7
prg:oaz:217,"Castanheira (Madaíl)",40.83748367123772,-8.501194836222256,anda:OAZ1
prg:oaz:218,"Minhoteira",40.77958589910863,-8.512509220747937,anda:OAZ6
prg:oaz:219,"EB1 de Adães",40.82209343081301,-8.507299902765821,anda:OAZ7
prg:oaz:22,"Montemeão",40.862266618614385,-8.490195411463699,anda:OAZ3
prg:oaz:220,"Valmadeiros",40.785587438148305,-8.44970971951939,anda:OAZ5
prg:oaz:221,"EB1 de Adães",40.82239208536391,-8.507394752377037,anda:OAZ7
prg:oaz:222,"Póvoa 2",40.816891452044324,-8.483508655999577,anda:OAZ1
prg:oaz:223,"Capela (Macieira de Sarnes)",40.90851350559025,-8.460267813961392,anda:OAZ3
prg:oaz:224,"Pinhal",40.82395093831433,-8.526563450511079,anda:OAZ7
prg:oaz:225,"Estação (OAZ)",40.840287098704195,-8.481374490756373,anda:OAZ1
prg:oaz:226,"Tribunal",40.83840293640609,-8.477202294532372,anda:OAZ1
prg:oaz:227,"Figueiredo de Cima (Ucha)",40.79873754912064,-8.482499097412548,anda:OAZ6
prg:oaz:228,"Mó",40.8035373994804,-8.455606007404038,anda:OAZ5
prg:oaz:229,"Mimosa",40.839950734726386,-8.483763331749268,anda:OAZ1
prg:oaz:23,"Bemposta",40.795551623868874,-8.479051137618391,anda:OAZ6
prg:oaz:230,"Fonte Joana",40.834930954031876,-8.485601367119996,anda:OAZ1
prg:oaz:231,"EB1/JI do Picoto",40.87865762016723,-8.508590370202423,anda:OAZ2
prg:oaz:232,"Mimosa 2",40.84006676657568,-8.483332111771778,anda:OAZ1
prg:oaz:233,"Nogueira do Cravo (Igreja)",40.88797680782714,-8.452901020696096,anda:OAZ3
prg:oaz:234,"Estação Pinheiro da Bemposta",40.78402006589149,-8.487164791751143,anda:OAZ6
prg:oaz:235,"Largo Abílio Henriques Martins",40.784659037604484,-8.491952054379645,anda:OAZ6
prg:oaz:236,"Residência (Madaíl)",40.836449722790995,-8.502128139215275,anda:OAZ1
prg:oaz:237,"Largo do Souto (Madaíl)",40.837357017965104,-8.505836429681247,anda:OAZ2
prg:oaz:238,"Póvoa 1",40.816784987613424,-8.482864486577029,anda:OAZ1
prg:oaz:239,"Póvoa 1",40.816734881556144,-8.482966394823416,anda:OAZ1
prg:oaz:24,"Rua S. Pedro",40.911397962717025,-8.442297378095855,anda:OAZ8
prg:oaz:240,"Bouça",40.878026130405964,-8.435374836671809,anda:OAZ3
prg:oaz:241,"Bouça",40.877955141703445,-8.435455305918534,anda:OAZ3
prg:oaz:242,"Combatentes",40.879008164658444,-8.442181968805475,anda:OAZ3
prg:oaz:243,"Combatentes",40.87892768037847,-8.442275794012064,anda:OAZ3
prg:oaz:244,"Sobradelo",40.837566091350055,-8.4336978845049,anda:OAZ4
prg:oaz:245,"Capela (Macieira de Sarnes)",40.908281977502746,-8.460178128835828,anda:OAZ3
prg:oaz:246,"Cavadas",40.916725919531714,-8.41502236051619,anda:OAZ8
prg:oaz:247,"Largo da Feira",40.88298715318224,-8.45664924864841,anda:OAZ3
prg:oaz:248,"Besteiros 1",40.803327361126584,-8.483062716529405,anda:OAZ6
prg:oaz:249,"Mina do Pintor",40.88727204452786,-8.458104883330625,anda:OAZ3
prg:oaz:25,"EBS Ferreira de Castro 2",40.85591072039697,-8.467704963570984,anda:OAZ3
prg:oaz:250,"Nespereira de Cima",40.79482001145083,-8.44622507000423,anda:OAZ5
prg:oaz:251,"Mina do Pintor",40.88771384527123,-8.458447109857353,anda:OAZ3
prg:oaz:252,"Figeuiredo de Cima (Ucha)",40.79859399897335,-8.482711045139366,anda:OAZ6
prg:oaz:253,"S. Roque (Escola)",40.87944874869709,-8.466004709763704,anda:OAZ3
prg:oaz:254,"S. Roque (Escola)",40.87971987227551,-8.465602689954398,anda:OAZ3
prg:oaz:255,"Junta de Freguesia - Pindelo",40.871438785560684,-8.443532199048958,anda:OAZ3
prg:oaz:256,"Bemposta",40.79531585741393,-8.478867043086762,anda:OAZ6
prg:oaz:257,"Crasto",40.848906958804754,-8.511002961928966,anda:OAZ2
prg:oaz:258,"Pinhão",40.85684882615535,-8.441171428288309,anda:OAZ4
prg:oaz:259,"Alviões Rua da Vala",40.79045900678297,-8.47681455487348,anda:OAZ6
prg:oaz:26,"Barrocas",40.849577041135944,-8.474386302460594,anda:OAZ3
prg:oaz:260,"Caniços 2",40.8000884853221,-8.48154041654725,anda:OAZ6
prg:oaz:261,"Ribeira de Baixo",40.82325731834832,-8.444733478215705,anda:OAZ4
prg:oaz:262,"Pinhal",40.82396362277066,-8.526427441528268,anda:OAZ7
prg:oaz:263,"Monte Belo",40.89391388013871,-8.447219042991593,anda:OAZ3
prg:oaz:264,"Meirais",40.874391001687336,-8.471764182610382,anda:OAZ3
prg:oaz:265,"Passos (OAZ)",40.84064257897728,-8.486860700148053,anda:OAZ1
prg:oaz:266,"Pinhão - Capela",40.860681684188414,-8.437970793175213,anda:OAZ4
prg:oaz:267,"Besteiros 1",40.803672589699325,-8.483306754247106,anda:OAZ6
prg:oaz:268,"Silvares (Macinhata)",40.82547525547898,-8.482445920808011,anda:OAZ1
prg:oaz:269,"EB1 de Fajões",40.91325218695665,-8.420647586594887,anda:OAZ8
prg:oaz:27,"R. Padre Joaquim Aguiar",40.89595456940076,-8.412265277872786,anda:OAZ8
prg:oaz:270,"Biblioteca Municipal",40.83582369333403,-8.483592670639327,anda:OAZ1
prg:oaz:271,"Marcadas",40.879506475728704,-8.47356072156972,anda:OAZ3
prg:oaz:272,"Silvares",40.89399543448103,-8.426927762642388,anda:OAZ8
prg:oaz:273,"Vidigueira 1",40.80028226963941,-8.521986207136042,anda:OAZ7
prg:oaz:274,"Santa Luzia",40.87439401670348,-8.513441429837298,anda:OAZ2
prg:oaz:276,"Margonça 2",40.87082315826765,-8.485487728953878,anda:OAZ3
prg:oaz:277,"Rebordões 2",40.86138774226075,-8.508352281426134,anda:OAZ2
prg:oaz:278,"Serrazina",40.84758814448397,-8.528058137712687,anda:OAZ2
prg:oaz:279,"Meirais",40.874485227353155,-8.471807649993572,anda:OAZ3
prg:oaz:28,"Ouriçosa",40.82992168705091,-8.493914837715655,anda:OAZ1
prg:oaz:280,"Largo do Avenal",40.82844667302577,-8.506930057714372,anda:OAZ1
prg:oaz:281,"Monte (Madaíl)",40.83510603228024,-8.507985317100955,anda:OAZ2
prg:oaz:282,"EBS Ferreira da Silva Nascente",40.872201719465274,-8.507797298614982,anda:OAZ2
prg:oaz:283,"Figueiredo de Baixo(escola)",40.7943083608862,-8.493976361732031,anda:OAZ6
prg:oaz:284,"Borralhais",40.8793777027826,-8.408986055778428,anda:OAZ8
prg:oaz:285,"EB2/3 de Carregosa",40.8851172354214,-8.415771179579645,anda:OAZ8
prg:oaz:286,"Cavadas",40.86432491721141,-8.48504655907061,anda:OAZ3
prg:oaz:287,"Garreiras",40.8529250653894,-8.504541911216519,anda:OAZ2
prg:oaz:288,"Garreiras",40.85285152082963,-8.504643770018214,anda:OAZ2
prg:oaz:289,"EB1 de Fajões",40.91318384298316,-8.420770223859387,anda:OAZ8
prg:oaz:29,"Quinta",40.81203417789085,-8.48670636963841,anda:OAZ6
prg:oaz:290,"Comen. António da Silva Rodrigues",40.84898445864535,-8.479693177338161,anda:OAZ3
prg:oaz:291,"Vacaria",40.90108241103441,-8.390158922013018,anda:OAZ8
prg:oaz:292,"Padre António",40.85312202952039,-8.44038058177237,anda:OAZ4
prg:oaz:293,"EB2/3 Fajões",40.917898783285644,-8.431408274117624,anda:OAZ8
prg:oaz:294,"Carregosa (Igreja)",40.88299791970333,-8.413776891199811,anda:OAZ8
prg:oaz:296,"Barrocas 2",40.84566433280927,-8.473871988553478,anda:OAZ1
prg:oaz:297,"Margonça",40.87409193201943,-8.486422205965061,anda:OAZ3
prg:oaz:298,"EBS Ferreira de Castro",40.8573763480065,-8.469377136788061,anda:OAZ3
prg:oaz:299,"Ameixieira",40.90748013872605,-8.42949214374647,anda:OAZ8
prg:oaz:3,"Loureiro (Manuel Laranjeira)",40.80275062360696,-8.52509526480304,anda:OAZ7
prg:oaz:30,"Adães",40.81824872858629,-8.504915862566158,anda:OAZ7
prg:oaz:300,"Posto Médico",40.87695572263725,-8.50530291902235,anda:OAZ2
prg:oaz:301,"Borralhais",40.87954539078584,-8.409013353552517,anda:OAZ8
prg:oaz:303,"Mó",40.802297762383176,-8.45546532316776,anda:OAZ5
prg:oaz:304,"Portela",40.827266369968164,-8.42292145838695,anda:OAZ4
prg:oaz:305,"Nespereira de Cima 1",40.79456380599434,-8.443564314257683,anda:OAZ5
prg:oaz:306,"Porto de Carro",40.831366964975544,-8.466678124509507,anda:OAZ1
prg:oaz:307,"Azagães 4",40.89232551048759,-8.414090634173288,anda:OAZ8
prg:oaz:308,"Rodes",40.814642637977336,-8.51808128443248,anda:OAZ7
prg:oaz:309,"Vicente",40.88346234399051,-8.50872261330914,anda:OAZ2
prg:oaz:31,"Porto de Carro",40.831204970591465,-8.466848631560035,anda:OAZ1
prg:oaz:310,"Lugar das Marinhas",40.89133985483338,-8.467869141821595,anda:OAZ3
prg:oaz:311,"Macieira de S. Martinho",40.831869403475515,-8.524438780880493,anda:OAZ2
prg:oaz:312,"Picoto",40.87136724206076,-8.497824243466818,anda:OAZ3
prg:oaz:313,"Largo do Souto (Madaíl)",40.83735861434648,-8.505955477881367,anda:OAZ2
prg:oaz:314,"Vermoim 2",40.84055466519224,-8.44112573691078,anda:OAZ4
prg:oaz:315,"Cavadas",40.921029572430946,-8.44395689363569,anda:OAZ8
prg:oaz:316,"EB23 D. Frei Caetano Brandão",40.810352538873346,-8.52976294163917,anda:OAZ7
prg:oaz:317,"R. Padre Joaquim Aguiar",40.895904322064126,-8.412194105771427,anda:OAZ8
prg:oaz:318,"Avenida D. Maria I",40.82831945596542,-8.48322709240202,anda:OAZ1
prg:oaz:319,"Rua do Rio da Ponte",40.855511623679185,-8.526388020069506,anda:OAZ2
prg:oaz:32,"Venda Nova (Stª Luzia)",40.872498712394496,-8.511853223446527,anda:OAZ2
prg:oaz:320,"Palmaz 2",40.79231608874839,-8.463404175822033,anda:OAZ6
prg:oaz:321,"Nogueira do Cravo 4",40.885402590844755,-8.45475582556079,anda:OAZ3
prg:oaz:322,"Paraíso",40.85776750813688,-8.509296382076034,anda:OAZ2
prg:oaz:323,"EB2/3 de Carregosa",40.88499196821224,-8.415260569686374,anda:OAZ8
prg:oaz:324,"Ferreiros 2",40.808937456646,-8.459198724751962,anda:OAZ5
prg:oaz:325,"Cabeço",40.81703879015317,-8.468411461032588,anda:OAZ5
prg:oaz:326,"Vermoim",40.843736838241696,-8.444667526379206,anda:OAZ4
prg:oaz:327,"Rio de Ossos 1",40.87126300162425,-8.516798999680734,anda:OAZ2
prg:oaz:328,"Monte (Madaíl)",40.835267374122566,-8.507913301274163,anda:OAZ2
prg:oaz:329,"EB1 Areosa",40.792096437247096,-8.479290906173116,anda:OAZ6
prg:oaz:33,"Uchas",40.86258693426399,-8.46545187676105,anda:OAZ3
prg:oaz:330,"EB1 Areosa",40.792092190078804,-8.479142742959786,anda:OAZ6
prg:oaz:331,"Rua do Cavalar",40.821004404684174,-8.49461237660476,anda:OAZ1
prg:oaz:333,"Cavaco",40.78444983854317,-8.481435570696151,anda:OAZ6
prg:oaz:334,"Azagães",40.900835235481416,-8.4215325122636,anda:OAZ8
prg:oaz:335,"Capela da Alumieira",40.81239872772809,-8.531777046459503,anda:OAZ7
prg:oaz:336,"Côto",40.92239028235344,-8.428906456930589,anda:OAZ8
prg:oaz:337,"Pavilhão Dr. Salvador Machado",40.83067497703793,-8.485042255909386,anda:OAZ1
prg:oaz:338,"Junta de Freguesia - Fajões",40.91814902468365,-8.421398590026685,anda:OAZ8
prg:oaz:339,"Travessa do Nicho",40.90737942095376,-8.39544970615269,anda:OAZ8
prg:oaz:34,"Alto da Fábrica",40.85346009528291,-8.479976575917913,anda:OAZ3
prg:oaz:340,"Manguelas",40.875939596406624,-8.503854041645257,anda:OAZ2
prg:oaz:341,"Crasto (S.M. Gândara)",40.849032982697366,-8.510887154295995,anda:OAZ2
prg:oaz:342,"Azagães",40.90083274094583,-8.421369801616784,anda:OAZ8
prg:oaz:343,"Avenida D. Maria I",40.828093885961074,-8.48300700136449,anda:OAZ1
prg:oaz:344,"Srª da Graça",40.914164818096964,-8.434693739390822,anda:OAZ8
prg:oaz:345,"Alto do Adão",40.843389953446405,-8.50926398243576,anda:OAZ2
prg:oaz:346,"Figueiredo de Cima",40.79559753478694,-8.490152693437345,anda:OAZ6
prg:oaz:347,"Rua José Alves da Silva",40.84173482077158,-8.43743403267446,anda:OAZ4
prg:oaz:348,"Gândara (Madaíl)",40.836548176206236,-8.512227691397433,anda:OAZ2
prg:oaz:349,"Vila Chã (Brandão)",40.87099797955179,-8.471368242844138,anda:OAZ3
prg:oaz:35,"Silvares",40.89390594690155,-8.426930642235694,anda:OAZ8
prg:oaz:350,"Campo Futebol Bustelo",40.861757399322116,-8.461430457728046,anda:OAZ3
prg:oaz:351,"Largo do Valado",40.81814774628154,-8.421650752123647,anda:OAZ5
prg:oaz:352,"Herdade",40.85101836191478,-8.532815317683465,anda:OAZ2
prg:oaz:353,"Arroteia",40.89131192641397,-8.44897431705484,anda:OAZ3
prg:oaz:354,"Rua D'Além",40.90055852566861,-8.412457313663518,anda:OAZ8
prg:oaz:356,"Rua S. Tiago 2",40.85116738141042,-8.491540455949051,anda:OAZ3
prg:oaz:357,"Vide 1",40.840805019299495,-8.534307593603588,anda:OAZ2
prg:oaz:358,"Areosa",40.789333618837006,-8.480377120180792,anda:OAZ6
prg:oaz:359,"EBS Ferreira da Silva (Poente)",40.87111464302445,-8.509710051414888,anda:OAZ2
prg:oaz:36,"Irmãs",40.878095437548886,-8.492836354924052,anda:OAZ3
prg:oaz:360,"EB23 D. Frei Caetano Brandão",40.81042456146765,-8.52998119409783,anda:OAZ7
prg:oaz:361,"Pinhão",40.85677864014667,-8.441118326266297,anda:OAZ4
prg:oaz:362,"Côvo",40.84997973118528,-8.45740793322876,anda:OAZ4
prg:oaz:363,"Alumieira 2",40.81253654027107,-8.532406249388249,anda:OAZ7
prg:oaz:364,"Rua S. Pedro",40.91136547630827,-8.442188856194685,anda:OAZ8
prg:oaz:365,"Ameixieira",40.9075449104147,-8.429366864427212,anda:OAZ8
prg:oaz:366,"Junta de Freguesia de Ul",40.826584662185596,-8.494592477238129,anda:OAZ1
prg:oaz:367,"Cabine",40.881782915294266,-8.47321609727457,anda:OAZ3
prg:oaz:368,"Azagães 2",40.89803291448817,-8.41901478795168,anda:OAZ8
prg:oaz:369,"Macieira de Loureiro 2",40.829240126890696,-8.519971150519451,anda:OAZ2
prg:oaz:37,"Alto da Fábrica 2",40.852491083919396,-8.477632887478864,anda:OAZ3
prg:oaz:370,"Ouriçosa",40.831545108990326,-8.487457547591926,anda:OAZ1
prg:oaz:371,"Samil",40.88809381615466,-8.47227436406026,anda:OAZ3
prg:oaz:372,"Vendas",40.78685982308502,-8.481647438033368,anda:OAZ6
prg:oaz:373,"R. Mártir S. Sebastião",40.886392137789514,-8.416941139468861,anda:OAZ8
prg:oaz:374,"Centro Vidreiro",40.84664913367751,-8.4673985633252,anda:OAZ3
prg:oaz:375,"Quintela",40.84146419239131,-8.529325960422051,anda:OAZ2
prg:oaz:376,"EB1/JI do Picoto",40.87888373299726,-8.50846210119789,anda:OAZ2
prg:oaz:377,"Besteiros 2",40.80566879942531,-8.484580312320029,anda:OAZ6
prg:oaz:378,"Fundo (Madaíl)",40.839343656403734,-8.496984084686913,anda:OAZ1
prg:oaz:380,"Currais",40.90630698661074,-8.400104337573277,anda:OAZ8
prg:oaz:381,"Rua Nova",40.87919112266363,-8.45711849226712,anda:OAZ3
prg:oaz:382,"Carvalhosa",40.81175480352118,-8.438409713247147,anda:OAZ5
prg:oaz:383,"Cavadas (Rua das Mangas)",40.86186826854056,-8.486453020435498,anda:OAZ3
prg:oaz:384,"EBS Soares de Basto",40.835113112332856,-8.480767649795473,anda:OAZ1
prg:oaz:385,"Minhoteira",40.77963497227506,-8.512592542023626,anda:OAZ6
prg:oaz:386,"Faria de Baixo",40.87341872852707,-8.490291041136416,anda:OAZ3
prg:oaz:387,"Cavadas",40.920983078571815,-8.444101388691827,anda:OAZ8
prg:oaz:388,"Brejo",40.84842409621921,-8.538740582787835,anda:OAZ2
prg:oaz:389,"Fundo (Madaíl)",40.839367247971104,-8.496813119214071,anda:OAZ1
prg:oaz:39,"Hospital S. Miguel",40.84231122162993,-8.471445748761067,anda:OAZ1
prg:oaz:390,"Rua S. Tiago 2",40.85125611069738,-8.491539565579538,anda:OAZ3
prg:oaz:391,"Irmãs",40.87805665684496,-8.493201322232496,anda:OAZ3
prg:oaz:392,"Junta de Freguesia de Ul",40.826757765841336,-8.49442225555525,anda:OAZ1
prg:oaz:393,"Avenida José de Almeida (OAZ)",40.83565640017937,-8.477655414960811,anda:OAZ1
prg:oaz:394,"Columbófila",40.81433834898135,-8.482827385017673,anda:OAZ1
prg:oaz:395,"Costeira",40.88652983844708,-8.413398830070548,anda:OAZ8
prg:oaz:396,"Esc Bento Carqueja",40.83320147137649,-8.482114158385576,anda:OAZ1
prg:oaz:397,"Samil",40.88806970326582,-8.472390048742025,anda:OAZ3
prg:oaz:398,"Figueiredo de Baixo(escola)",40.79444938222867,-8.493940203066801,anda:OAZ6
prg:oaz:399,"Rua José Alves da Silva",40.84175573757699,-8.437528457876283,anda:OAZ4
prg:oaz:4,"Columbófila",40.81442180867996,-8.482931790327914,anda:OAZ1
prg:oaz:40,"Oliv. Azeméis (Gare)",40.838334066605434,-8.475982522429698,anda:OAZ1
prg:oaz:400,"Espinheira",40.84390951442172,-8.515242709355999,anda:OAZ2
prg:oaz:401,"Cruz (Fajões)",40.917781080485476,-8.427885372994155,anda:OAZ8
prg:oaz:402,"Fundo 2 (Madaíl)",40.835978579237455,-8.4977128656082,anda:OAZ1
prg:oaz:403,"Lugar do Cruzeiro",40.90599508381511,-8.463699359817156,anda:OAZ3
prg:oaz:404,"Biblioteca Municipal",40.835829304081074,-8.483715422856923,anda:OAZ1
prg:oaz:405,"Uchas",40.86250862157175,-8.465472953694373,anda:OAZ3
prg:oaz:406,"Lugar da Estrada",40.871248227392165,-8.450617761601537,anda:OAZ3
